scope,municipality_id,municipio_nombre,disease_key,disease_name,confirmation_status,case_count,started_at,ended_at,status,source_datasets,latest_update
MUNICIPALITY,42000000-0000-0000-0000-000000000989,General Zuazua,INFLUENZA,Influenza,SUSPECTED,3,2026-07-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000989,General Zuazua,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000989,General Zuazua,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000298,Gomez Palacio,COVID-19,COVID-19,CONFIRMED,3,2026-07-31 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000298,Gomez Palacio,COVID-19,COVID-19,SUSPECTED,16,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000298,Gomez Palacio,DENGUE,Dengue fever,SUSPECTED,1,2026-06-17 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000298,Gomez Palacio,INFLUENZA,Influenza,SUSPECTED,16,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000298,Gomez Palacio,MEASLES,Measles,SUSPECTED,18,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000298,Gomez Palacio,RUBELLA,Rubella,SUSPECTED,18,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002011,Gonzalez,COVID-19,COVID-19,SUSPECTED,1,2026-07-19 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002011,Gonzalez,INFLUENZA,Influenza,SUSPECTED,1,2026-07-19 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002011,Gonzalez,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002011,Gonzalez,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000583,Guachinango,COVID-19,COVID-19,SUSPECTED,1,2026-07-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000583,Guachinango,INFLUENZA,Influenza,SUSPECTED,1,2026-07-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000235,Guachochi,COVID-19,COVID-19,CONFIRMED,1,2026-07-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,COVID-19,COVID-19,CONFIRMED,14,2026-06-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,COVID-19,COVID-19,SUSPECTED,54,2026-06-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,DENGUE,Dengue fever,SUSPECTED,2,2026-07-01 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,INFLUENZA,Influenza,CONFIRMED,1,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,INFLUENZA,Influenza,SUSPECTED,54,2026-06-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,MEASLES,Measles,CONFIRMED,38,2026-06-03 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,MEASLES,Measles,SUSPECTED,266,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000584,Guadalajara,RUBELLA,Rubella,SUSPECTED,266,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000990,Guadalupe,COVID-19,COVID-19,CONFIRMED,19,2026-06-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002437,Guadalupe,COVID-19,COVID-19,CONFIRMED,6,2026-07-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000990,Guadalupe,COVID-19,COVID-19,SUSPECTED,110,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001651,Guadalupe,COVID-19,COVID-19,SUSPECTED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002437,Guadalupe,COVID-19,COVID-19,SUSPECTED,36,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000990,Guadalupe,INFLUENZA,Influenza,SUSPECTED,110,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001651,Guadalupe,INFLUENZA,Influenza,SUSPECTED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002437,Guadalupe,INFLUENZA,Influenza,SUSPECTED,36,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000990,Guadalupe,MEASLES,Measles,CONFIRMED,2,2026-06-09 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002437,Guadalupe,MEASLES,Measles,CONFIRMED,1,2026-06-22 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000990,Guadalupe,MEASLES,Measles,SUSPECTED,7,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002437,Guadalupe,MEASLES,Measles,SUSPECTED,4,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000990,Guadalupe,RUBELLA,Rubella,SUSPECTED,7,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002437,Guadalupe,RUBELLA,Rubella,SUSPECTED,4,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001048,Guadalupe Etla,COVID-19,COVID-19,SUSPECTED,1,2026-06-30 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001048,Guadalupe Etla,INFLUENZA,Influenza,SUSPECTED,1,2026-06-30 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000299,Guadalupe Victoria,MEASLES,Measles,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000299,Guadalupe Victoria,RUBELLA,Rubella,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000300,Guanacevi,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000300,Guanacevi,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000345,Guanajuato,COVID-19,COVID-19,CONFIRMED,5,2026-06-20 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000345,Guanajuato,COVID-19,COVID-19,SUSPECTED,8,2026-06-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000345,Guanajuato,INFLUENZA,Influenza,SUSPECTED,8,2026-06-18 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001901,Guasave,COVID-19,COVID-19,CONFIRMED,4,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001901,Guasave,COVID-19,COVID-19,SUSPECTED,22,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001901,Guasave,INFLUENZA,Influenza,CONFIRMED,1,2026-06-21 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001901,Guasave,INFLUENZA,Influenza,SUSPECTED,22,2026-06-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001901,Guasave,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001901,Guasave,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001939,Guaymas,COVID-19,COVID-19,CONFIRMED,2,2026-08-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001939,Guaymas,DENGUE,Dengue fever,SUSPECTED,5,2026-06-11 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000001939,Guaymas,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001939,Guaymas,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000238,Guazapares,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000238,Guazapares,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000239,Guerrero,COVID-19,COVID-19,SUSPECTED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000239,Guerrero,INFLUENZA,Influenza,SUSPECTED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,COVID-19,COVID-19,CONFIRMED,22,2026-06-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,COVID-19,COVID-19,SUSPECTED,305,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,INFLUENZA,Influenza,CONFIRMED,3,2026-06-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,INFLUENZA,Influenza,SUSPECTED,305,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,MEASLES,Measles,CONFIRMED,1,2026-07-25 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,MEASLES,Measles,SUSPECTED,5,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000279,Gustavo A. Madero,RUBELLA,Rubella,SUSPECTED,5,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002347,Halacho,COVID-19,COVID-19,SUSPECTED,2,2026-06-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002347,Halacho,INFLUENZA,Influenza,SUSPECTED,2,2026-06-14 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000028,Hecelchakan,COVID-19,COVID-19,CONFIRMED,1,2026-08-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000028,Hecelchakan,COVID-19,COVID-19,SUSPECTED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000028,Hecelchakan,INFLUENZA,Influenza,SUSPECTED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,COVID-19,COVID-19,CONFIRMED,13,2026-08-02 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,COVID-19,COVID-19,SUSPECTED,116,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,DENGUE,Dengue fever,SUSPECTED,4,2026-06-06 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,INFLUENZA,Influenza,CONFIRMED,3,2026-06-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,INFLUENZA,Influenza,SUSPECTED,116,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,MEASLES,Measles,CONFIRMED,11,2026-06-02 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,MEASLES,Measles,SUSPECTED,11,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001940,Hermosillo,RUBELLA,Rubella,SUSPECTED,11,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001043,Heroica Ciudad de Ejutla de Crespo,COVID-19,COVID-19,CONFIRMED,1,2026-08-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001043,Heroica Ciudad de Ejutla de Crespo,COVID-19,COVID-19,SUSPECTED,1,2026-08-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001043,Heroica Ciudad de Ejutla de Crespo,INFLUENZA,Influenza,SUSPECTED,1,2026-08-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001054,Heroica Ciudad de Huajuapan de Leon,COVID-19,COVID-19,CONFIRMED,1,2026-07-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001054,Heroica Ciudad de Huajuapan de Leon,COVID-19,COVID-19,SUSPECTED,14,2026-06-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001054,Heroica Ciudad de Huajuapan de Leon,INFLUENZA,Influenza,SUSPECTED,14,2026-06-07 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001054,Heroica Ciudad de Huajuapan de Leon,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001054,Heroica Ciudad de Huajuapan de Leon,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001058,Heroica Ciudad de Juchitan de Zaragoza,COVID-19,COVID-19,SUSPECTED,3,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001058,Heroica Ciudad de Juchitan de Zaragoza,INFLUENZA,Influenza,SUSPECTED,3,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001412,Heroica Ciudad de Tlaxiaco,COVID-19,COVID-19,SUSPECTED,21,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001412,Heroica Ciudad de Tlaxiaco,INFLUENZA,Influenza,SUSPECTED,21,2026-06-01 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000829,Hidalgo,COVID-19,COVID-19,SUSPECTED,1,2026-08-13 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001011,Hidalgo,COVID-19,COVID-19,SUSPECTED,1,2026-07-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000829,Hidalgo,INFLUENZA,Influenza,SUSPECTED,1,2026-08-13 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001011,Hidalgo,INFLUENZA,Influenza,SUSPECTED,1,2026-07-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000829,Hidalgo,MEASLES,Measles,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001011,Hidalgo,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000829,Hidalgo,RUBELLA,Rubella,SUSPECTED,3,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001011,Hidalgo,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002349,Hoctun,COVID-19,COVID-19,SUSPECTED,1,2026-08-10 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002349,Hoctun,DENGUE,Dengue fever,SUSPECTED,1,2026-07-30 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000002349,Hoctun,INFLUENZA,Influenza,SUSPECTED,1,2026-08-10 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002350,Homun,COVID-19,COVID-19,SUSPECTED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002350,Homun,INFLUENZA,Influenza,SUSPECTED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000029,Hopelchen,COVID-19,COVID-19,SUSPECTED,4,2026-06-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000029,Hopelchen,INFLUENZA,Influenza,CONFIRMED,1,2026-07-13 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000029,Hopelchen,INFLUENZA,Influenza,SUSPECTED,4,2026-06-08 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002055,Huamantla,COVID-19,COVID-19,SUSPECTED,1,2026-08-17 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002055,Huamantla,INFLUENZA,Influenza,SUSPECTED,1,2026-08-17 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001654,Huaquechula,COVID-19,COVID-19,SUSPECTED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001654,Huaquechula,INFLUENZA,Influenza,CONFIRMED,1,2026-07-12 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001654,Huaquechula,INFLUENZA,Influenza,SUSPECTED,1,2026-08-15 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000485,Huasca de Ocampo,COVID-19,COVID-19,CONFIRMED,1,2026-08-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000485,Huasca de Ocampo,COVID-19,COVID-19,SUSPECTED,1,2026-07-27 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000485,Huasca de Ocampo,INFLUENZA,Influenza,SUSPECTED,1,2026-07-27 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001943,Huatabampo,COVID-19,COVID-19,SUSPECTED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001943,Huatabampo,INFLUENZA,Influenza,SUSPECTED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000002173,Huatusco,MEASLES,Measles,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000002173,Huatusco,RUBELLA,Rubella,SUSPECTED,2,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001656,Huauchinango,COVID-19,COVID-19,CONFIRMED,8,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001656,Huauchinango,COVID-19,COVID-19,SUSPECTED,47,2026-06-10 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001656,Huauchinango,INFLUENZA,Influenza,CONFIRMED,1,2026-07-23 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001656,Huauchinango,INFLUENZA,Influenza,SUSPECTED,47,2026-06-10 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000486,Huautla,COVID-19,COVID-19,CONFIRMED,1,2026-07-03 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000488,Huehuetla,COVID-19,COVID-19,CONFIRMED,1,2026-08-04 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000488,Huehuetla,COVID-19,COVID-19,SUSPECTED,5,2026-07-28 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000488,Huehuetla,DENGUE,Dengue fever,SUSPECTED,1,2026-06-30 00:00:00,,ACTIVE,DENGUE_ABIERTO,2026-08-20
MUNICIPALITY,42000000-0000-0000-0000-000000000488,Huehuetla,INFLUENZA,Influenza,SUSPECTED,5,2026-07-28 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001657,Huehuetla,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001657,Huehuetla,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001658,Huehuetlan el Chico,COVID-19,COVID-19,SUSPECTED,1,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001658,Huehuetlan el Chico,INFLUENZA,Influenza,SUSPECTED,1,2026-07-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000705,Huehuetoca,COVID-19,COVID-19,CONFIRMED,1,2026-08-16 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000705,Huehuetoca,COVID-19,COVID-19,SUSPECTED,2,2026-07-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000705,Huehuetoca,INFLUENZA,Influenza,SUSPECTED,2,2026-07-05 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000705,Huehuetoca,MEASLES,Measles,CONFIRMED,1,2026-06-12 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000705,Huehuetoca,MEASLES,Measles,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000000705,Huehuetoca,RUBELLA,Rubella,SUSPECTED,1,2026-08-18 00:00:00,,ACTIVE,EFES_ABIERTO,2026-08-18
MUNICIPALITY,42000000-0000-0000-0000-000000001659,Huejotzingo,COVID-19,COVID-19,SUSPECTED,8,2026-06-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000001659,Huejotzingo,INFLUENZA,Influenza,SUSPECTED,8,2026-06-09 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
MUNICIPALITY,42000000-0000-0000-0000-000000000489,Huejutla de Reyes,COVID-19,COVID-19,CONFIRMED,2,2026-07-25 00:00:00,,ACTIVE,COVID19MEXICO,2026-08-24
