scope,estado,disease_name,case_count,confirmation_status,status
STATE,Tabasco,Mumps,89,CONFIRMED,ACTIVE
STATE,Tabasco,Myiasis,2,CONFIRMED,ACTIVE
STATE,Tabasco,Other viral hepatitis,2,CONFIRMED,ACTIVE
STATE,Tabasco,Parasitic disease,224403,CONFIRMED,ACTIVE
STATE,Tabasco,Paratyphoid fever,57,CONFIRMED,ACTIVE
STATE,Tabasco,Pinworm infection,2300,CONFIRMED,ACTIVE
STATE,Tabasco,Pneumonia,881,CONFIRMED,ACTIVE
STATE,Tabasco,Scabies,266821,CONFIRMED,ACTIVE
STATE,Tabasco,Scarlet fever,1,CONFIRMED,ACTIVE
STATE,Tabasco,Strep throat,1288,CONFIRMED,ACTIVE
STATE,Tabasco,Syphilis,44,CONFIRMED,ACTIVE
STATE,Tabasco,Trichomonas infection,95,CONFIRMED,ACTIVE
STATE,Tabasco,Tuberculosis,65592,CONFIRMED,ACTIVE
STATE,Tabasco,Typhoid fever,87,CONFIRMED,ACTIVE
STATE,Tabasco,Urethritis,33505,CONFIRMED,ACTIVE
STATE,Tabasco,Vaginal yeast infection,1237,CONFIRMED,ACTIVE
STATE,Tabasco,Vaginitis,520,CONFIRMED,ACTIVE
STATE,Tabasco,Viral exanthem,459,CONFIRMED,ACTIVE
STATE,Tabasco,Whooping cough,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Acute otitis media,802,CONFIRMED,ACTIVE
STATE,Tamaulipas,Brucellosis,9,CONFIRMED,ACTIVE
STATE,Tamaulipas,Chagas disease,14,CONFIRMED,ACTIVE
STATE,Tamaulipas,Chancroid,6,CONFIRMED,ACTIVE
STATE,Tamaulipas,Chickenpox,919,CONFIRMED,ACTIVE
STATE,Tamaulipas,Common cold,193124,CONFIRMED,ACTIVE
STATE,Tamaulipas,Conjunctivitis,508,CONFIRMED,ACTIVE
STATE,Tamaulipas,Conjunctivitis due to virus,10,CONFIRMED,ACTIVE
STATE,Tamaulipas,Cysticercosis,5,CONFIRMED,ACTIVE
STATE,Tamaulipas,Dengue Severe,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Dengue fever,24,CONFIRMED,ACTIVE
STATE,Tamaulipas,Erysipelas,210,CONFIRMED,ACTIVE
STATE,Tamaulipas,Genital herpes,55173,CONFIRMED,ACTIVE
STATE,Tamaulipas,Gonorrhea,107,CONFIRMED,ACTIVE
STATE,Tamaulipas,HIV/AIDS,42,CONFIRMED,ACTIVE
STATE,Tamaulipas,HPV,162,CONFIRMED,ACTIVE
STATE,Tamaulipas,Healthcare-associated infection,522,CONFIRMED,ACTIVE
STATE,Tamaulipas,Hepatitis A,17,CONFIRMED,ACTIVE
STATE,Tamaulipas,Hepatitis B,13,CONFIRMED,ACTIVE
STATE,Tamaulipas,Hepatitis C,44,CONFIRMED,ACTIVE
STATE,Tamaulipas,Infectious gastroenteritis,96835,CONFIRMED,ACTIVE
STATE,Tamaulipas,Influenza,54,CONFIRMED,ACTIVE
STATE,Tamaulipas,Leprosy,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Lymphogranuloma venereum,4,CONFIRMED,ACTIVE
STATE,Tamaulipas,Meningitis,15,CONFIRMED,ACTIVE
STATE,Tamaulipas,Mumps,114,CONFIRMED,ACTIVE
STATE,Tamaulipas,Myiasis,3,CONFIRMED,ACTIVE
STATE,Tamaulipas,Other viral hepatitis,11,CONFIRMED,ACTIVE
STATE,Tamaulipas,Parasitic disease,717,CONFIRMED,ACTIVE
STATE,Tamaulipas,Paratyphoid fever,37,CONFIRMED,ACTIVE
STATE,Tamaulipas,Pinto disease,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Pinworm infection,138,CONFIRMED,ACTIVE
STATE,Tamaulipas,Pneumonia,1125,CONFIRMED,ACTIVE
STATE,Tamaulipas,Rocky Mountain spotted fever,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Scabies,289266,CONFIRMED,ACTIVE
STATE,Tamaulipas,Scarlet fever,3,CONFIRMED,ACTIVE
STATE,Tamaulipas,Strep throat,11859,CONFIRMED,ACTIVE
STATE,Tamaulipas,Syphilis,462,CONFIRMED,ACTIVE
STATE,Tamaulipas,Taeniasis,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Toxoplasmosis,1,CONFIRMED,ACTIVE
STATE,Tamaulipas,Trichomonas infection,167,CONFIRMED,ACTIVE
STATE,Tamaulipas,Tuberculosis,138434,CONFIRMED,ACTIVE
STATE,Tamaulipas,Typhoid fever,215,CONFIRMED,ACTIVE
STATE,Tamaulipas,Urethritis,37107,CONFIRMED,ACTIVE
STATE,Tamaulipas,Vaginal yeast infection,1565,CONFIRMED,ACTIVE
STATE,Tamaulipas,Vaginitis,702,CONFIRMED,ACTIVE
STATE,Tamaulipas,Viral exanthem,104,CONFIRMED,ACTIVE
STATE,Tamaulipas,Whooping cough,9,CONFIRMED,ACTIVE
STATE,Tlaxcala,Acute otitis media,1628,CONFIRMED,ACTIVE
STATE,Tlaxcala,Brucellosis,2,CONFIRMED,ACTIVE
STATE,Tlaxcala,COVID-19,5,CONFIRMED,ACTIVE
STATE,Tlaxcala,Chagas disease,1,CONFIRMED,ACTIVE
STATE,Tlaxcala,Chancroid,4,CONFIRMED,ACTIVE
STATE,Tlaxcala,Chickenpox,88,CONFIRMED,ACTIVE
STATE,Tlaxcala,Common cold,109973,CONFIRMED,ACTIVE
STATE,Tlaxcala,Conjunctivitis,2223,CONFIRMED,ACTIVE
STATE,Tlaxcala,Conjunctivitis due to virus,3,CONFIRMED,ACTIVE
STATE,Tlaxcala,Erysipelas,12,CONFIRMED,ACTIVE
STATE,Tlaxcala,Genital herpes,20,CONFIRMED,ACTIVE
STATE,Tlaxcala,Gonorrhea,13,CONFIRMED,ACTIVE
STATE,Tlaxcala,HIV/AIDS,28,CONFIRMED,ACTIVE
STATE,Tlaxcala,HPV,67,CONFIRMED,ACTIVE
STATE,Tlaxcala,Healthcare-associated infection,326,CONFIRMED,ACTIVE
STATE,Tlaxcala,Hepatitis A,7,CONFIRMED,ACTIVE
STATE,Tlaxcala,Hepatitis B,1,CONFIRMED,ACTIVE
STATE,Tlaxcala,Hepatitis C,4,CONFIRMED,ACTIVE
STATE,Tlaxcala,Infectious gastroenteritis,47072,CONFIRMED,ACTIVE
STATE,Tlaxcala,Influenza,126,CONFIRMED,ACTIVE
STATE,Tlaxcala,Meningitis,12,CONFIRMED,ACTIVE
STATE,Tlaxcala,Mumps,23,CONFIRMED,ACTIVE
STATE,Tlaxcala,Other viral hepatitis,6,CONFIRMED,ACTIVE
STATE,Tlaxcala,Parasitic disease,107,CONFIRMED,ACTIVE
STATE,Tlaxcala,Paratyphoid fever,5,CONFIRMED,ACTIVE
STATE,Tlaxcala,Pinworm infection,73,CONFIRMED,ACTIVE
STATE,Tlaxcala,Pneumonia,578,CONFIRMED,ACTIVE
STATE,Tlaxcala,Scabies,20,CONFIRMED,ACTIVE
STATE,Tlaxcala,Scarlet fever,10,CONFIRMED,ACTIVE
STATE,Tlaxcala,Strep throat,706,CONFIRMED,ACTIVE
STATE,Tlaxcala,Syphilis,23,CONFIRMED,ACTIVE
STATE,Tlaxcala,Trichomonas infection,61,CONFIRMED,ACTIVE
STATE,Tlaxcala,Tuberculosis,16,CONFIRMED,ACTIVE
STATE,Tlaxcala,Typhoid fever,56,CONFIRMED,ACTIVE
STATE,Tlaxcala,Urethritis,10220,CONFIRMED,ACTIVE
STATE,Tlaxcala,Vaginal yeast infection,355,CONFIRMED,ACTIVE
STATE,Tlaxcala,Vaginitis,845,CONFIRMED,ACTIVE
STATE,Tlaxcala,Viral exanthem,165,CONFIRMED,ACTIVE
STATE,Tlaxcala,Whooping cough,2,CONFIRMED,ACTIVE
STATE,Veracruz,Acute otitis media,160,CONFIRMED,ACTIVE
STATE,Veracruz,Brucellosis,16,CONFIRMED,ACTIVE
STATE,Veracruz,COVID-19,4,CONFIRMED,ACTIVE
STATE,Veracruz,Chagas disease,29,CONFIRMED,ACTIVE
STATE,Veracruz,Chancroid,1,CONFIRMED,ACTIVE
STATE,Veracruz,Chickenpox,493,CONFIRMED,ACTIVE
STATE,Veracruz,Common cold,257040,CONFIRMED,ACTIVE
STATE,Veracruz,Conjunctivitis,511,CONFIRMED,ACTIVE
STATE,Veracruz,Conjunctivitis due to virus,1,CONFIRMED,ACTIVE
STATE,Veracruz,Cysticercosis,9,CONFIRMED,ACTIVE
STATE,Veracruz,Dengue Severe,3,CONFIRMED,ACTIVE
STATE,Veracruz,Dengue fever,240,CONFIRMED,ACTIVE
STATE,Veracruz,Erysipelas,467,CONFIRMED,ACTIVE
STATE,Veracruz,Genital herpes,81,CONFIRMED,ACTIVE
STATE,Veracruz,Gonorrhea,70,CONFIRMED,ACTIVE
STATE,Veracruz,HIV/AIDS,359,CONFIRMED,ACTIVE
STATE,Veracruz,HPV,80,CONFIRMED,ACTIVE
STATE,Veracruz,Healthcare-associated infection,769,CONFIRMED,ACTIVE
STATE,Veracruz,Hepatitis A,56,CONFIRMED,ACTIVE
STATE,Veracruz,Hepatitis B,11,CONFIRMED,ACTIVE
STATE,Veracruz,Hepatitis C,33,CONFIRMED,ACTIVE
STATE,Veracruz,Infectious gastroenteritis,145518,CONFIRMED,ACTIVE
STATE,Veracruz,Influenza,157,CONFIRMED,ACTIVE
STATE,Veracruz,Leishmaniasis,2,CONFIRMED,ACTIVE
STATE,Veracruz,Leptospirosis,11,CONFIRMED,ACTIVE
STATE,Veracruz,Lymphogranuloma venereum,1,CONFIRMED,ACTIVE
STATE,Veracruz,Meningitis,5,CONFIRMED,ACTIVE
STATE,Veracruz,Mumps,71,CONFIRMED,ACTIVE
STATE,Veracruz,Myiasis,27,CONFIRMED,ACTIVE
STATE,Veracruz,Other viral hepatitis,12,CONFIRMED,ACTIVE
STATE,Veracruz,Parasitic disease,3284,CONFIRMED,ACTIVE
STATE,Veracruz,Paratyphoid fever,46158,CONFIRMED,ACTIVE
STATE,Veracruz,Pinto disease,2,CONFIRMED,ACTIVE
STATE,Veracruz,Pinworm infection,4561,CONFIRMED,ACTIVE
STATE,Veracruz,Pneumonia,1068,CONFIRMED,ACTIVE
STATE,Veracruz,Rocky Mountain spotted fever,1,CONFIRMED,ACTIVE
STATE,Veracruz,Scabies,411638,CONFIRMED,ACTIVE
STATE,Veracruz,Scarlet fever,5,CONFIRMED,ACTIVE
STATE,Veracruz,Strep throat,6568,CONFIRMED,ACTIVE
STATE,Veracruz,Syphilis,173,CONFIRMED,ACTIVE
STATE,Veracruz,Tetanus,1,CONFIRMED,ACTIVE
STATE,Veracruz,Toxoplasmosis,1,CONFIRMED,ACTIVE
STATE,Veracruz,Trichomonas infection,377,CONFIRMED,ACTIVE
STATE,Veracruz,Tuberculosis,200137,CONFIRMED,ACTIVE
STATE,Veracruz,Typhoid fever,222,CONFIRMED,ACTIVE
STATE,Veracruz,Urethritis,54749,CONFIRMED,ACTIVE
STATE,Veracruz,Vaginal yeast infection,2923,CONFIRMED,ACTIVE
STATE,Veracruz,Vaginitis,975,CONFIRMED,ACTIVE
STATE,Veracruz,Viral exanthem,473,CONFIRMED,ACTIVE
STATE,Veracruz,Whooping cough,18,CONFIRMED,ACTIVE
STATE,Yucatán,Acute otitis media,691,CONFIRMED,ACTIVE
STATE,Yucatán,Brucellosis,5,CONFIRMED,ACTIVE
STATE,Yucatán,Chagas disease,10,CONFIRMED,ACTIVE
STATE,Yucatán,Chancroid,1,CONFIRMED,ACTIVE
STATE,Yucatán,Chickenpox,590,CONFIRMED,ACTIVE
STATE,Yucatán,Common cold,81704,CONFIRMED,ACTIVE
STATE,Yucatán,Conjunctivitis,968,CONFIRMED,ACTIVE
STATE,Yucatán,Conjunctivitis due to virus,2,CONFIRMED,ACTIVE
STATE,Yucatán,Dengue fever,9,CONFIRMED,ACTIVE
STATE,Yucatán,Erysipelas,63,CONFIRMED,ACTIVE
STATE,Yucatán,Genital herpes,19,CONFIRMED,ACTIVE
STATE,Yucatán,Gonorrhea,30,CONFIRMED,ACTIVE
STATE,Yucatán,HIV/AIDS,179,CONFIRMED,ACTIVE
STATE,Yucatán,HPV,19,CONFIRMED,ACTIVE
STATE,Yucatán,Healthcare-associated infection,651,CONFIRMED,ACTIVE
STATE,Yucatán,Hepatitis A,26,CONFIRMED,ACTIVE
STATE,Yucatán,Hepatitis B,18,CONFIRMED,ACTIVE
STATE,Yucatán,Hepatitis C,34,CONFIRMED,ACTIVE
STATE,Yucatán,Infectious gastroenteritis,21073,CONFIRMED,ACTIVE
STATE,Yucatán,Influenza,60,CONFIRMED,ACTIVE
STATE,Yucatán,Leishmaniasis,3,CONFIRMED,ACTIVE
STATE,Yucatán,Leptospirosis,4,CONFIRMED,ACTIVE
STATE,Yucatán,Meningitis,1,CONFIRMED,ACTIVE
STATE,Yucatán,Mpox,6,CONFIRMED,ACTIVE
STATE,Yucatán,Mumps,46,CONFIRMED,ACTIVE
STATE,Yucatán,Myiasis,13,CONFIRMED,ACTIVE
STATE,Yucatán,Other viral hepatitis,3,CONFIRMED,ACTIVE
STATE,Yucatán,Parasitic disease,364310,CONFIRMED,ACTIVE
STATE,Yucatán,Paratyphoid fever,7,CONFIRMED,ACTIVE
STATE,Yucatán,Pinworm infection,717,CONFIRMED,ACTIVE
STATE,Yucatán,Pneumonia,677,CONFIRMED,ACTIVE
STATE,Yucatán,Scabies,171557,CONFIRMED,ACTIVE
STATE,Yucatán,Scarlet fever,1,CONFIRMED,ACTIVE
STATE,Yucatán,Strep throat,123,CONFIRMED,ACTIVE
STATE,Yucatán,Syphilis,195,CONFIRMED,ACTIVE
STATE,Yucatán,Taeniasis,7,CONFIRMED,ACTIVE
STATE,Yucatán,Toxoplasmosis,2,CONFIRMED,ACTIVE
STATE,Yucatán,Trichomonas infection,17,CONFIRMED,ACTIVE
STATE,Yucatán,Tuberculosis,103,CONFIRMED,ACTIVE
STATE,Yucatán,Typhoid fever,5,CONFIRMED,ACTIVE
STATE,Yucatán,Urethritis,16216,CONFIRMED,ACTIVE
STATE,Yucatán,Vaginal yeast infection,429,CONFIRMED,ACTIVE
STATE,Yucatán,Vaginitis,428,CONFIRMED,ACTIVE
STATE,Yucatán,Viral exanthem,195,CONFIRMED,ACTIVE
STATE,Yucatán,Whooping cough,7,CONFIRMED,ACTIVE
STATE,Zacatecas,Acute otitis media,5208,CONFIRMED,ACTIVE
STATE,Zacatecas,Brucellosis,8,CONFIRMED,ACTIVE
STATE,Zacatecas,COVID-19,22,CONFIRMED,ACTIVE
STATE,Zacatecas,Chagas disease,2,CONFIRMED,ACTIVE
STATE,Zacatecas,Chancroid,3,CONFIRMED,ACTIVE
STATE,Zacatecas,Chickenpox,205,CONFIRMED,ACTIVE
STATE,Zacatecas,Common cold,188047,CONFIRMED,ACTIVE
STATE,Zacatecas,Conjunctivitis,2914,CONFIRMED,ACTIVE
STATE,Zacatecas,Genital herpes,23,CONFIRMED,ACTIVE
STATE,Zacatecas,Gonorrhea,44,CONFIRMED,ACTIVE
STATE,Zacatecas,HIV/AIDS,28,CONFIRMED,ACTIVE
STATE,Zacatecas,HPV,9,CONFIRMED,ACTIVE
STATE,Zacatecas,Healthcare-associated infection,429,CONFIRMED,ACTIVE
STATE,Zacatecas,Hepatitis A,3,CONFIRMED,ACTIVE
STATE,Zacatecas,Hepatitis C,6,CONFIRMED,ACTIVE
STATE,Zacatecas,Infectious gastroenteritis,54424,CONFIRMED,ACTIVE
STATE,Zacatecas,Influenza,318,CONFIRMED,ACTIVE
STATE,Zacatecas,Lymphogranuloma venereum,4,CONFIRMED,ACTIVE
STATE,Zacatecas,Meningitis,11,CONFIRMED,ACTIVE
STATE,Zacatecas,Mumps,27,CONFIRMED,ACTIVE
STATE,Zacatecas,Parasitic disease,77,CONFIRMED,ACTIVE
STATE,Zacatecas,Paratyphoid fever,24,CONFIRMED,ACTIVE
STATE,Zacatecas,Pinworm infection,12,CONFIRMED,ACTIVE
STATE,Zacatecas,Pneumonia,822,CONFIRMED,ACTIVE
STATE,Zacatecas,Scabies,21,CONFIRMED,ACTIVE
STATE,Zacatecas,Scarlet fever,5,CONFIRMED,ACTIVE
STATE,Zacatecas,Strep throat,846,CONFIRMED,ACTIVE
STATE,Zacatecas,Syphilis,29,CONFIRMED,ACTIVE
STATE,Zacatecas,Taeniasis,2,CONFIRMED,ACTIVE
STATE,Zacatecas,Trichomonas infection,74,CONFIRMED,ACTIVE
STATE,Zacatecas,Tuberculosis,43,CONFIRMED,ACTIVE
STATE,Zacatecas,Typhoid fever,268,CONFIRMED,ACTIVE
STATE,Zacatecas,Urethritis,22790,CONFIRMED,ACTIVE
STATE,Zacatecas,Vaginal yeast infection,666,CONFIRMED,ACTIVE
STATE,Zacatecas,Vaginitis,850,CONFIRMED,ACTIVE
STATE,Zacatecas,Viral exanthem,90,CONFIRMED,ACTIVE
STATE,Zacatecas,Whooping cough,19,CONFIRMED,ACTIVE
